id;nom;population;longitude;latitude
ingersheim;INGERSHEIM;4696;7,3;48,1
michelbach-le-haut;MICHELBACH-LE-HAUT;528;7,43333;47,5667
gundolsheim;GUNDOLSHEIM;737;7,3;47,9167
liebenswiller;LIEBENSWILLER;198;7,45;47,5
chavannes-sur-l-etang;CHAVANNES-SUR-L'ETANG;613;7,03333;47,6333
riespach;RIESPACH;720;7,28333;47,55
hagenthal-le-haut;HAGENTHAL-LE-HAUT;609;7,46667;47,5167
ferrette;FERRETTE;846;7,31667;47,5
oberdorf;OBERDORF;573;7,31667;47,5667
riedwihr;RIEDWIHR;396;7,43333;48,1167
didenheim;DIDENHEIM;1738;7,3;47,7167
wittenheim;WITTENHEIM;14194;7,33333;47,8167
staffelfelden;STAFFELFELDEN;3657;7,25;47,8167
morschwiller-le-bas;MORSCHWILLER-LE-BAS;3432;7,26667;47,75
saint-cosme;SAINT-COSME;85;7,06667;47,6833
eteimbes;ETEIMBES;351;7,05;47,7
saint-amarin;SAINT-AMARIN;2387;7,01667;47,8833
herrlisheim-pres-colmar;HERRLISHEIM-PRES-COLMAR;1779;7,31667;48,0167
chalampe;CHALAMPE;949;7,55;47,8167
kiffis;KIFFIS;236;7,36667;47,4333
fellering;FELLERING;1716;6,98333;47,9
traubach-le-haut;TRAUBACH-LE-HAUT;541;7,1;47,6667
strueth;STRUETH;328;7,13333;47,5833
landser;LANDSER;1562;7,38333;47,6833
attenschwiller;ATTENSCHWILLER;895;7,46667;47,5667
ballersdorf;BALLERSDORF;811;7,16667;47,6333
sternenberg;STERNENBERG;161;7,1;47,7
willer-sur-thur;WILLER-SUR-THUR;1909;7,08333;47,85
jebsheim;JEBSHEIM;1169;7,48333;48,1167
sainte-marie-aux-mines;SAINTE-MARIE-AUX-MINES;5495;7,18333;48,25
hettenschlag;HETTENSCHLAG;340;7,45;48
steinbach;STEINBACH;1286;7,15;47,8167
ranspach;RANSPACH;831;7,01667;47,8833
lapoutroie;LAPOUTROIE;1991;7,16667;48,15
munster-68;MUNSTER;4905;7,13333;48,05
tagsdorf;TAGSDORF;323;7,3;47,6333
wildenstein;WILDENSTEIN;191;6,96667;47,9833
magny-68;MAGNY;294;7,05;47,6
issenheim;ISSENHEIM;3434;7,26667;47,9
eschentzwiller;ESCHENTZWILLER;1518;7,4;47,7167
wahlbach;WAHLBACH;505;7,35;47,6333
vieux-thann;VIEUX-THANN;2886;7,13333;47,8
romagny-68;ROMAGNY;206;7,06667;47,6167
schweighouse-thann;SCHWEIGHOUSE-THANN;712;7,17084;47,7528
hegenheim;HEGENHEIM;3172;7,53333;47,5667
wittersdorf;WITTERSDORF;849;7,28333;47,6167
husseren-les-chateaux;HUSSEREN-LES-CHATEAUX;497;7,28333;48,0333
bretten;BRETTEN;169;7,06667;47,7
sigolsheim;SIGOLSHEIM;1172;7,3;48,1333
hindlingen;HINDLINGEN;639;7,13333;47,5667
valdieu-lutran;VALDIEU-LUTRAN;391;7,05834;47,6267
bonhomme;LE BONHOMME;827;7,11667;48,1667
stetten;STETTEN;320;7,41667;47,6333
traubach-le-bas;TRAUBACH-LE-BAS;516;7,1;47,6667
ranspach-le-haut;RANSPACH-LE-HAUT;598;7,41667;47,5833
oltingue;OLTINGUE;741;7,38333;47,4833
zaessingue;ZAESSINGUE;320;7,36667;47,6167
wolfgantzen;WOLFGANTZEN;1031;7,51667;48,0333
durlinsdorf;DURLINSDORF;501;7,25;47,4833
houssen;HOUSSEN;1762;7,38333;48,1167
oberentzen;OBERENTZEN;586;7,38333;47,95
grussenheim;GRUSSENHEIM;805;7,48333;48,1333
niederhergheim;NIEDERHERGHEIM;969;7,4;47,9833
jettingen;JETTINGEN;506;7,36667;47,6
artzenheim;ARTZENHEIM;810;7,53333;48,1167
oberlarg;OBERLARG;152;7,23333;47,45
waldighofen;WALDIGHOFEN;1493;7,31667;47,55
soultzbach-les-bains;SOULTZBACH-LES-BAINS;673;7,2;48,0333
hattstatt;HATTSTATT;819;7,3;48,0167
holtzwihr;HOLTZWIHR;1353;7,41667;48,1167
orschwihr;ORSCHWIHR;1009;7,23223;47,9348
walheim;WALHEIM;927;7,26667;47,65
appenwihr;APPENWIHR;578;7,43333;48,0167
wattwiller;WATTWILLER;1741;7,16667;47,85
uffholtz;UFFHOLTZ;1592;7,16667;47,8167
cernay-68;CERNAY;11268;7,16667;47,8167
wolfersdorf;WOLFERSDORF;374;7,11667;47,6333
urschenheim;URSCHENHEIM;696;7,48333;48,0833
hunawihr;HUNAWIHR;597;7,31667;48,1667
katzenthal;KATZENTHAL;549;7,28333;48,1
saint-hippolyte-68;SAINT-HIPPOLYTE;1043;7,36667;48,2333
raedersdorf;RAEDERSDORF;508;7,36667;47,4667
merxheim;MERXHEIM;1286;7,28333;47,9167
kaysersberg;KAYSERSBERG;2713;7,25;48,1333
magstatt-le-bas;MAGSTATT-LE-BAS;473;7,4;47,6333
flaxlanden;FLAXLANDEN;1462;7,31667;47,7
heidwiller;HEIDWILLER;623;7,25;47,6667
soppe-le-haut;SOPPE-LE-HAUT;564;7,06667;47,7333
steinbrunn-le-haut;STEINBRUNN-LE-HAUT;587;7,35;47,6667
wentzwiller;WENTZWILLER;721;7,48333;47,55
sainte-croix-aux-mines;SAINTE-CROIX-AUX-MINES;1997;7,21667;48,2667
luttenbach-pres-munster;LUTTENBACH-PRES-MUNSTER;765;7,11667;48,0167
sewen;SEWEN;533;6,9;47,8
rodern;RODERN;331;7,35;48,2333
soppe-le-bas;SOPPE-LE-BAS;704;7,08333;47,7167
hagenthal-le-bas;HAGENTHAL-LE-BAS;1151;7,46667;47,5167
durrenentzen;DURRENENTZEN;947;7,5;48,0833
baltzenheim;BALTZENHEIM;583;7,55;48,0833
algolsheim;ALGOLSHEIM;1178;7,56667;48
folgensbourg;FOLGENSBOURG;833;7,45;47,55
ammerschwihr;AMMERSCHWIHR;1864;7,28333;48,1167
muhlbach-sur-munster;MUHLBACH-SUR-MUNSTER;755;7,08333;48,0333
mitzach;MITZACH;426;7;47,8667
mollau;MOLLAU;421;6,96667;47,8667
thann;THANN;7929;7,08333;47,8167
ribeauville-68;RIBEAUVILLE;4843;7,31667;48,2
zimmersheim;ZIMMERSHEIM;1135;7,38333;47,7167
mittelwihr;MITTELWIHR;802;7,31667;48,15
durmenach;DURMENACH;955;7,33333;47,5333
rorschwihr;RORSCHWIHR;401;7,36667;48,2167
bisel;BISEL;574;7,21667;47,5333
sierentz;SIERENTZ;3009;7,46667;47,6667
voeåÏgtlinshoffen;VOEGTLINSHOFFEN;538;7,28112;48,0209
ueberstrass;UEBERSTRASS;357;7,16667;47,55
mittlach;MITTLACH;332;7,03056;48,0042
metzeral;METZERAL;1133;7,06667;48,0167
dessenheim;DESSENHEIM;1229;7,48333;47,9667
meyenheim;MEYENHEIM;1243;7,35;47,9167
huningue;HUNINGUE;6664;7,58333;47,6
reguisheim;REGUISHEIM;1792;7,35;47,9
kirchberg;KIRCHBERG;826;6,96667;47,8
rumersheim-le-haut;RUMERSHEIM-LE-HAUT;1111;7,51667;47,85
walbach;WALBACH;872;7,23333;48,0667
bouxwiller-68;BOUXWILLER;456;7,34167;47,5083
rantzwiller;RANTZWILLER;802;7,36667;47,65
obermorschwihr;OBERMORSCHWIHR;365;7,3;48,0167
gildwiller;GILDWILLER;292;7,13417;47,6895
vogelgrun;VOGELGRUN;635;7,56667;48,0167
seppois-le-bas;SEPPOIS-LE-BAS;1188;7,16667;47,55
beblenheim;BEBLENHEIM;973;7,33333;48,15
ensisheim;ENSISHEIM;7247;7,35;47,8667
pfaffenheim;PFAFFENHEIM;1327;7,28333;47,9833
malmerspach;MALMERSPACH;522;7,03333;47,8667
geishouse;GEISHOUSE;486;7,06667;47,8833
hecken;HECKEN;433;7,13333;47,6833
lautenbachzell;LAUTENBACHZELL;977;7,15;47,9333
liebsdorf;LIEBSDORF;337;7,23333;47,4667
wihr-au-val;WIHR-AU-VAL;1264;7,2;48,05
burnhaupt-le-bas;BURNHAUPT-LE-BAS;1794;7,16667;47,7167
ungersheim;UNGERSHEIM;2025;7,31667;47,8833
oberhergheim;OBERHERGHEIM;1176;7,4;47,9667
soultz-haut-rhin;SOULTZ-HAUT-RHIN;7267;7,23333;47,8833
orbey;ORBEY;3626;7,16667;48,1333
niederbruck;NIEDERBRUCK;453;6,96667;47,7833
bischwihr;BISCHWIHR;974;7,43333;48,0833
petit-landau;PETIT-LANDAU;736;7,51667;47,7167
sainte-croix-en-plaine;SAINTE-CROIX-EN-PLAINE;2730;7,38333;48,0167
bettlach;BETTLACH;329;7,41667;47,5
weckolsheim;WECKOLSHEIM;614;7,51667;48
ottmarsheim;OTTMARSHEIM;1899;7,5;47,7833
obersaasheim;OBERSAASHEIM;1021;7,55;47,9833
roderen;RODEREN;895;7,08333;47,7833
gunsbach;GUNSBACH;957;7,18333;48,05
guemar;GUEMAR;1382;7,4;48,1833
rimbachzell;RIMBACHZELL;215;7,18333;47,9
rimbach-pres-guebwiller;RIMBACH-PRES-GUEBWILLER;237;7,15;47,9
falkwiller;FALKWILLER;187;7,13333;47,6833
mertzen;MERTZEN;212;7,13333;47,5833
riedisheim;RIEDISHEIM;12301;7,36667;47,75
buhl-68;BUHL;3275;7,18333;47,9333
heimersdorf;HEIMERSDORF;655;7,25;47,5667
hirtzfelden;HIRTZFELDEN;1152;7,45;47,9167
franken;FRANKEN;360;7,35;47,6
fessenheim;FESSENHEIM;2276;7,53333;47,9167
storckensohn;STORCKENSOHN;238;6,95;47,8833
masevaux;MASEVAUX;3300;7;47,7833
emlingen;EMLINGEN;268;7,3;47,6333
froeåÏningen;FROENINGEN;681;7,26667;47,6833
neuwiller;NEUWILLER;527;7,51667;47,5167
bernwiller;BERNWILLER;642;7,18333;47,7
liepvre;LIEPVRE;1756;7,28333;48,2667
lauw;LAUW;962;7,01667;47,75
dolleren;DOLLEREN;451;6,93333;47,8
saint-bernard-68;SAINT-BERNARD;503;7,20167;47,6712
volgelsheim;VOLGELSHEIM;2401;7,54778;48,0156
roppentzwiller;ROPPENTZWILLER;721;7,33333;47,55
horbourg-wihr;HORBOURG-WIHR;4931;7,39445;48,0795
leymen;LEYMEN;1136;7,48333;47,4833
labaroche;LABAROCHE;2286;7,2;48,1167
bellemagny;BELLEMAGNY;191;7,06667;47,7
griesbach-au-val;GRIESBACH-AU-VAL;748;7,18333;48,0333
brunstatt;BRUNSTATT;6125;7,31667;47,7167
eschbach-au-val;ESCHBACH-AU-VAL;378;7,15;48,0167
bruebach;BRUEBACH;1031;7,36667;47,7
heiteren;HEITEREN;945;7,53333;47,9667
uffheim;UFFHEIM;880;7,43333;47,65
bergholtzzell;BERGHOLTZZELL;450;7,23333;47,9333
geispitzen;GEISPITZEN;427;7,41667;47,6667
wuenheim;WUENHEIM;798;7,2;47,8833
pfastatt;PFASTATT;8957;7,3;47,7833
sausheim;SAUSHEIM;5471;7,36667;47,7833
largitzen;LARGITZEN;300;7,18333;47,5667
luemschwiller;LUEMSCHWILLER;697;7,3;47,65
kåÏoetzingue;KOETZINGUE;569;7,38333;47,65
galfingue;GALFINGUE;801;7,21667;47,7
michelbach-le-bas;MICHELBACH-LE-BAS;704;7,45;47,6
stosswihr;STOSSWIHR;1409;7,1;48,05
kunheim;KUNHEIM;1763;7,53333;48,0833
obermorschwiller;OBERMORSCHWILLER;426;7,31667;47,65
bennwihr;BENNWIHR;1281;7,31667;48,15
feldkirch;FELDKIRCH;954;7,28333;47,8667
guevenatten;GUEVENATTEN;125;7,08333;47,6833
grentzingen;GRENTZINGEN;537;7,3;47,5667
balgau;BALGAU;915;7,53333;47,9167
werentzhouse;WERENTZHOUSE;575;7,35;47,5167
niederentzen;NIEDERENTZEN;444;7,38333;47,95
brechaumont;BRECHAUMONT;414;7,06667;47,6667
richwiller;RICHWILLER;3458;7,28333;47,7833
montreux-jeune;MONTREUX-JEUNE;337;7,03333;47,6167
rammersmatt;RAMMERSMATT;226;7,06667;47,8
oderen;ODEREN;1306;6,98333;47,9167
rixheim;RIXHEIM;12996;7,4;47,7667
burnhaupt-le-haut;BURNHAUPT-LE-HAUT;1626;7,15;47,7333
ammerzwiller;AMMERZWILLER;357;7,16667;47,6833
berentzwiller;BERENTZWILLER;325;7,38333;47,5833
schwoben;SCHWOBEN;259;7,3;47,6167
hartmannswiller;HARTMANNSWILLER;663;7,21667;47,8667
pulversheim;PULVERSHEIM;2895;7,3;47,85
linthal;LINTHAL;634;7,13333;47,9333
wickerschwihr;WICKERSCHWIHR;779;7,43333;48,1
dannemarie-68;DANNEMARIE;2323;7,13333;47,6333
lutterbach;LUTTERBACH;6126;7,28333;47,7667
sentheim;SENTHEIM;1596;7,06667;47,75
hagenbach;HAGENBACH;701;7,16667;47,65
hohrod;HOHROD;325;7,13333;48,05
baldersheim;BALDERSHEIM;2565;7,36667;47,8
eguisheim;EGUISHEIM;1683;7,3;48,05
murbach;MURBACH;140;7,16667;47,9167
guebwiller;GUEBWILLER;11461;7,2;47,9167
roggenhouse;ROGGENHOUSE;482;7,46667;47,8833
muntzenheim;MUNTZENHEIM;1110;7,46667;48,1
brinckheim;BRINCKHEIM;348;7,45;47,6333
bergholtz;BERGHOLTZ;1081;7,25;47,9167
wegscheid;WEGSCHEID;339;6,95;47,8
widensolen;WIDENSOLEN;1237;7,48001;48,0625
seppois-le-haut;SEPPOIS-LE-HAUT;506;7,18333;47,5167
mooslargue;MOOSLARGUE;492;7,21806;47,5098
aspach-68;ASPACH;1144;7,23333;47,65
fislis;FISLIS;431;7,36667;47,5
rombach-le-franc;ROMBACH-LE-FRANC;855;7,26667;48,2833
freland;FRELAND;1409;7,2;48,1667
mulhouse;MULHOUSE;109588;7,33333;47,75
waltenheim;WALTENHEIM;562;7,41667;47,65
kruth;KRUTH;1007;6,96667;47,9333
kientzheim;KIENTZHEIM;759;7,28333;48,1333
oullins;OULLINS;25152;4,8;45,7167
saint-maurice-sur-dargoire;SAINT-MAURICE-SUR-DARGOIRE;2160;4,63333;45,5833
grezieu-la-varenne;GREZIEU-LA-VARENNE;5018;4,7;45,75
thel;THEL;310;4,38333;46,1167
mardore;MARDORE;518;4,33333;46,0667
cailloux-sur-fontaines;CAILLOUX-SUR-FONTAINES;2480;4,86667;45,85
saint-jean-d-ardieres;SAINT-JEAN-D'ARDIERES;3347;4,73333;46,1167
saint-clement-sur-valsonne;SAINT-CLEMENT-SUR-VALSONNE;746;4,45;45,9333
sathonay-village;SATHONAY-VILLAGE;2148;4,88333;45,8333
albigny-sur-saone;ALBIGNY-SUR-SAONE;2743;4,45;45,8167
soucieu-en-jarrest;SOUCIEU-EN-JARREST;3769;4,7;45,6833
marcilly-d-azergues;MARCILLY-D'AZERGUES;887;4,73333;45,8667
marennes-69;MARENNES;1603;4,9;45,6167
neuville-sur-saone;NEUVILLE-SUR-SAONE;7275;4,85;45,8667
eveux;EVEUX;1107;4,61667;45,8333
arnas;ARNAS;3300;4,7;46,0167
thizy-69;THIZY;2393;4,31667;46,0333
saint-didier-sous-riverie;SAINT-DIDIER-SOUS-RIVERIE;1178;4,6;45,6
affoux;AFFOUX;331;4,4;45,8333
condrieu;CONDRIEU;3831;4,76667;45,45
olmes;LES OLMES;786;4,5;45,8833
grigny-69;GRIGNY;8943;4,78333;45,6167
chevinay;CHEVINAY;543;4,6;45,7667
souzy;SOUZY;707;4,45;45,7
saint-appolinaire;SAINT-APPOLINAIRE;164;4,41667;45,9833
collonges-au-mont-d-or;COLLONGES-AU-MONT-D'OR;3790;4,83333;45,8167
lissieu;LISSIEU;3065;4,75;45,8667
venissieux;VENISSIEUX;59855;4,88333;45,6833
cours-la-ville;COURS-LA-VILLE;3857;4,32139;46,1003
saint-martin-en-haut;SAINT-MARTIN-EN-HAUT;3849;4,55;45,65
propieres;PROPIERES;470;4,43333;46,1833
charbonnieres-les-bains;CHARBONNIERES-LES-BAINS;4698;4,73333;45,7833
saint-pierre-la-palud;SAINT-PIERRE-LA-PALUD;2474;4,61667;45,7833
sainte-consorce;SAINTE-CONSORCE;1872;4,7;45,7667
halles;LES HALLES;462;4,43333;45,7167
saint-etienne-la-varenne;SAINT-ETIENNE-LA-VARENNE;693;4,63333;46,0833
jonage;JONAGE;5768;5,03333;45,8
villefranche-sur-saone;VILLEFRANCHE-SUR-SAONE;35326;4,71667;45,9833
tassin-la-demi-lune;TASSIN-LA-DEMI-LUNE;19511;4,78333;45,7667
saint-jean-la-bussiere;SAINT-JEAN-LA-BUSSIERE;1102;4,33333;46
azolette;AZOLETTE;125;4,41667;46,2
lucenay;LUCENAY;1752;4,7;45,9167
pusignan;PUSIGNAN;3565;5,06667;45,75
champagne-au-mont-d-or;CHAMPAGNE-AU-MONT-D'OR;5076;4,78333;45,8
saint-igny-de-vers;SAINT-IGNY-DE-VERS;597;4,43333;46,2333
montrottier;MONTROTTIER;1347;4,46667;45,7833
mions;MIONS;11793;4,95;45,6667
sainte-colombe-69;SAINTE-COLOMBE;1897;4,86667;45,5167
chambost-longessaigne;CHAMBOST-LONGESSAIGNE;826;4,36667;45,7667
ardillats;LES ARDILLATS;574;4,55;46,1833
bibost;BIBOST;496;4,55;45,8
ville-sur-jarnioux;VILLE-SUR-JARNIOUX;784;4,61667;45,9667
colombier-saugnieu;COLOMBIER-SAUGNIEU;2449;5,1116;45,7124
saint-forgeux;SAINT-FORGEUX;1422;4,48333;45,85
lantignie;LANTIGNIE;811;4,63333;46,15
saint-nizier-d-azergues;SAINT-NIZIER-D'AZERGUES;698;4,46667;46,0833
haies;LES HAIES;751;4,75;45,5
rontalon;RONTALON;1148;4,63333;45,6667
corbas;CORBAS;10210;4,9;45,6667
saint-pierre-de-chandieu;SAINT-PIERRE-DE-CHANDIEU;4547;5,01667;45,65
gleize;GLEIZE;7639;4,68333;45,9833
caluire-et-cuire;CALUIRE-ET-CUIRE;41209;4,85;45,8
cercie;CERCIE;1152;4,66667;46,1167
brullioles;BRULLIOLES;767;4,5;45,7667
pommiers-69;POMMIERS;2254;4,68333;45,95
valsonne;VALSONNE;851;4,43333;45,95
chapelle-de-mardore;LA CHAPELLE-DE-MARDORE;212;4,35;46,05
marcy-69;MARCY;634;4,68333;45,9167
charly-69;CHARLY;4421;4,8;45,65
trades;TRADES;117;4,56667;46,2667
saint-mamert;SAINT-MAMERT;61;4,58333;46,25
ouroux;OUROUX;339;4,6;46,2333
bourg-de-thizy;BOURG-DE-THIZY;2627;4,3;46,0333
vaugneray;VAUGNERAY;4897;4,65;45,7333
jarnioux;JARNIOUX;591;4,63333;45,9667
irigny;IRIGNY;8320;4,81667;45,6667
joux;JOUX;662;4,36667;45,9
chaponost;CHAPONOST;7978;4,75;45,7
dareize;DAREIZE;449;4,5;45,9
saint-georges-de-reneins;SAINT-GEORGES-DE-RENEINS;4227;4,71667;46,0667
lentilly;LENTILLY;5355;4,66667;45,8167
courzieu;COURZIEU;1161;4,56667;45,7333
saint-fons;SAINT-FONS;16666;4,86667;45,7
toussieu;TOUSSIEU;2389;4,98333;45,65
avenas;AVENAS;131;4,61667;46,2
chaponnay;CHAPONNAY;3695;4,93333;45,6167
sainte-paule;SAINTE-PAULE;308;4,56667;45,9667
liergues;LIERGUES;1869;4,66667;45,9667
lancie;LANCIE;801;4,71667;46,1667
saint-genis-laval;SAINT-GENIS-LAVAL;20357;4,8;45,6833
rivolet;RIVOLET;558;4,6;46
amplepuis;AMPLEPUIS;5205;4,33333;45,9833
saint-symphorien-sur-coise;SAINT-SYMPHORIEN-SUR-COISE;3465;4,45;45,6333
sauvages;LES SAUVAGES;631;4,37639;45,925
perreon;LE PERREON;1395;4,6;46,0667
saint-genis-les-ollieres;SAINT-GENIS-LES-OLLIERES;4640;4,73333;45,75
saint-symphorien-d-ozon;SAINT-SYMPHORIEN-D'OZON;5308;4,86667;45,6333
haute-rivoire;HAUTE-RIVOIRE;1359;4,4;45,7167
nuelles;NUELLES;647;4,61667;45,85
fontaines-saint-martin;FONTAINES-SAINT-MARTIN;2929;4,86667;45,85
lyon;LYON;484344;4,84139;45,7589
saint-laurent-d-oingt;SAINT-LAURENT-D'OINGT;811;4,56667;45,95
breuil-69;LE BREUIL;454;4,56667;45,9
oingt;OINGT;618;4,58333;45,95
chazay-d-azergues;CHAZAY-D'AZERGUES;3911;4,71667;45,8667
poule-les-echarmeaux;POULE-LES-ECHARMEAUX;1081;4,46667;46,15
saint-priest-69;SAINT-PRIEST;41964;4,93333;45,6917
dommartin-69;DOMMARTIN;2737;4,71667;45,8333
saint-verand-69;SAINT-VERAND;1094;4,53333;45,9167
charentay;CHARENTAY;1128;4,68333;46,0833
letra;LETRA;945;4,53333;45,9667
frontenas;FRONTENAS;803;4,61667;45,9333
brindas;BRINDAS;5519;4,68333;45,7167
legny;LEGNY;597;4,58333;45,9167
bully-69;BULLY;2069;4,58333;45,85
claveisolles;CLAVEISOLLES;639;4,5;46,1
simandres;SIMANDRES;1635;4,86667;45,6167
saint-andeol-le-chateau;SAINT-ANDEOL-LE-CHATEAU;1564;4,7;45,5833
saint-cyr-sur-le-rhone;SAINT-CYR-SUR-LE-RHONE;1224;4,85;45,5167
genas;GENAS;12126;5;45,7333
vaulx-en-velin;VAULX-EN-VELIN;41421;4,93333;45,7833
montagny-69;MONTAGNY;2539;4,75;45,6167
pomeys;POMEYS;1023;4,45;45,65
riverie;RIVERIE;284;4,6;45,6
taponas;TAPONAS;902;4,76667;46,1167
limas;LIMAS;4435;4,7;45,9667
saint-jean-de-touslas;SAINT-JEAN-DE-TOUSLAS;831;4,66667;45,5833
saint-bonnet-des-bruyeres;SAINT-BONNET-DES-BRUYERES;374;4,46667;46,2667
civrieux-d-azergues;CIVRIEUX-D'AZERGUES;1456;4,71667;45,85
saint-laurent-de-chamousset;SAINT-LAURENT-DE-CHAMOUSSET;1868;4,46667;45,7333
communay;COMMUNAY;4006;4,83333;45,6
saint-laurent-de-vaux;SAINT-LAURENT-DE-VAUX;256;4,63333;45,7167
thurins;THURINS;2917;4,63333;45,6833
sarcey-69;SARCEY;891;4,53333;45,8833
couzon-au-mont-d-or;COUZON-AU-MONT-D'OR;2527;4,83333;45,8333
belleville-69;BELLEVILLE;7916;4,75;46,1083
pont-trambouze;PONT-TRAMBOUZE;515;4,31667;46,0667
chassieu;CHASSIEU;9675;4,96667;45,75
montmelas-saint-sorlin;MONTMELAS-SAINT-SORLIN;385;4,61667;46,0167
lozanne;LOZANNE;2427;4,68333;45,8667
meaux-la-montagne;MEAUX-LA-MONTAGNE;230;4,43333;46,05
saint-cyr-le-chatoux;SAINT-CYR-LE-CHATOUX;123;4,56667;46,0333
saint-clement-de-vers;SAINT-CLEMENT-DE-VERS;225;4,4;46,2167
saint-marcel-l-eclaire;SAINT-MARCEL-L'ECLAIRE;533;4,43333;45,8667
blace;BLACE;1405;4,65;46,0333
curis-au-mont-d-or;CURIS-AU-MONT-D'OR;1088;4,82112;45,8703
limonest;LIMONEST;3215;4,76667;45,8333
grandris;GRANDRIS;1215;4,48333;46,0333
craponne;CRAPONNE;9558;4,71667;45,7333
pollionnay;POLLIONNAY;2042;4,65;45,7667
ranchal;RANCHAL;320;4,4;46,1333
saint-bonnet-de-mure;SAINT-BONNET-DE-MURE;6466;5,03333;45,6833
amberieux;AMBERIEUX;572;4,73723;45,9281
lamure-sur-azergues;LAMURE-SUR-AZERGUES;1048;4,5;46,0667
charnay-69;CHARNAY;1076;4,66667;45,9
villeurbanne;VILLEURBANNE;145150;4,88333;45,7667
fleurieu-sur-saone;FLEURIEU-SUR-SAONE;1344;4,85;45,8667
pierre-benite;PIERRE-BENITE;9982;4,81667;45,7
fontaines-sur-saone;FONTAINES-SUR-SAONE;6306;4,85;45,8333
villie-morgon;VILLIE-MORGON;1926;4,68333;46,1667
alix;ALIX;692;4,65;45,9167
vauxrenard;VAUXRENARD;321;4,65;46,2
sourcieux-les-mines;SOURCIEUX-LES-MINES;1908;4,61667;45,8
tour-de-salvagny;LA TOUR-DE-SALVAGNY;3709;4,71667;45,8167
montanay;MONTANAY;2781;4,85;45,8833
francheville-69;FRANCHEVILLE;12929;4,76667;45,7333
saint-bonnet-le-troncy;SAINT-BONNET-LE-TRONCY;312;4,43333;46,0833
denice;DENICE;1316;4,65;46
saint-sorlin;SAINT-SORLIN;671;4,63333;45,6167
messimy;MESSIMY;3321;4,67417;45,6981
vourles;VOURLES;3101;4,78333;45,6667
bagnols-69;BAGNOLS;695;4,61667;45,9167
saint-just-d-avray;SAINT-JUST-D'AVRAY;759;4,45;46
saint-genis-l-argentiere;SAINT-GENIS-L'ARGENTIERE;1045;4,5;45,7167
brignais;BRIGNAIS;11350;4,75;45,6667
treves-69;TREVES;695;4,66667;45,5333
saint-etienne-des-oullieres;SAINT-ETIENNE-DES-OULLIERES;1864;4,65;46,0667
saint-romain-en-gal;SAINT-ROMAIN-EN-GAL;1687;4,86667;45,5333
orlienas;ORLIENAS;2250;4,71667;45,6667
lacenas;LACENAS;896;4,65;46
morance;MORANCE;2075;4,7;45,9
julienas;JULIENAS;838;4,71667;46,2333
duerne;DUERNE;770;4,53333;45,6833
marchampt;MARCHAMPT;448;4,58333;46,1167
taluyers;TALUYERS;2006;4,73333;45,65
jullie;JULLIE;415;4,68333;46,2333
marnand;MARNAND;617;4,33333;46,0333
theize;THEIZE;1069;4,61667;45,9333
longessaigne;LONGESSAIGNE;598;4,43333;45,8
sathonay-camp;SATHONAY-CAMP;4236;4,86667;45,8167
poleymieux-au-mont-d-or;POLEYMIEUX-AU-MONT-D'OR;1263;4,81667;45,8667
jons;JONS;1298;5,07919;45,8077
ternay-69;TERNAY;5335;4,81667;45,6167
saint-romain-au-mont-d-or;SAINT-ROMAIN-AU-MONT-D'OR;1024;4,83333;45,8333
saint-romain-en-gier;SAINT-ROMAIN-EN-GIER;501;4,71667;45,5667
quincieux;QUINCIEUX;3002;4,78333;45,9167
cenves;CENVES;395;4,65;46,2667
meyzieu;MEYZIEU;30272;5,00333;45,7672
savigny-69;SAVIGNY;1938;4,56667;45,8167
arbresle;L'ARBRESLE;6036;4,61667;45,8333
regnie-durette;REGNIE-DURETTE;1044;4,64139;46,1378
marcy-l-etoile;MARCY-L'ETOILE;3506;4,71667;45,7833
chassagne-69;LACHASSAGNE;903;4,68333;45,9333
fleurie;FLEURIE;1244;4,7;46,1833
echalas;ECHALAS;1539;4,71667;45,55
saint-vincent-de-reins;SAINT-VINCENT-DE-REINS;673;4,4;46,0833
vaux-en-beaujolais;VAUX-EN-BEAUJOLAIS;1043;4,58333;46,05
odenas;ODENAS;825;4,65;46,0833
chambost-allieres;CHAMBOST-ALLIERES;784;4,5;46,0167
chenas;CHENAS;530;4,71667;46,2167
saint-cyr-au-mont-d-or;SAINT-CYR-AU-MONT-D'OR;5587;4,81667;45,8
chamelet;CHAMELET;676;4,51667;45,9833
bessenay;BESSENAY;2251;4,55;45,7833
ronno;RONNO;598;4,38333;45,9833
saint-lager;SAINT-LAGER;930;4,66667;46,1167
anse;ANSE;5927;4,71667;45,9333
bron;BRON;38717;4,91667;45,7333
rillieux-la-pape;RILLIEUX-LA-PAPE;29952;4,89833;45,8214
mulatiere;LA MULATIERE;6480;4,8;45,7333
larajasse;LARAJASSE;1780;4,5;45,6167
brussieu;BRUSSIEU;1175;4,51667;45,75
ecully;ECULLY;17998;4,76667;45,7667
chaussan;CHAUSSAN;972;4,63333;45,6333
saint-romain-de-popey;SAINT-ROMAIN-DE-POPEY;1431;4,53333;45,85
grezieu-le-marche;GREZIEU-LE-MARCHE;753;4,42111;45,6564
chapelle-sur-coise;LA CHAPELLE-SUR-COISE;532;4,5;45,65
serezin-du-rhone;SEREZIN-DU-RHONE;2488;4,83333;45,6333
pouilly-le-monial;POUILLY-LE-MONIAL;910;4,65;45,9667
